label,tweet,dataset
Anger,"i biasa i balas dendam, kalau dia main game melampau lampau, i palau msg dia. sape rasa adil? tibee",ricco
Anger,"dia marah yae di ship sama ayato, katanya yae miko based on yae sakura on honkai yang emang canonically lesbian tapi ini kan genshin impact",ricco
Anger,tolol lu,ricco
Anger,nah si cwe bego ini lah contoh pengguna tiktok yg bego nya udh smpe dna.,ricco
Anger,"""tapi meningkat banget hasilnya gimana kalau ditanyain?"" trus kamu pikir dosen cuma bakal lihat dan jadiin laporan evaluasi kita jadi bungkus gorengan? ya bakal ditanyain lah bambang bikin naik emosi pagi2.",ricco
Anger,"ihh, mau marah!!",ricco
Anger,ihh kok marah marah sihh,ricco
Anger,kan tolol enggak baca berita yang terdahulu malah terlihat tololnya juga enggak baca rpjmn kamu kan juga tolol,ricco
Anger,konyol og.. ngajak 'panas-panas'-an neng grup chat.. ketemu langsung laah gontok-gontok-an ketok moto sekalian.. tapi bar kui beres ga ono dendam/rasan-rasan.,ricco
Anger,"pas ketemu, ngak jdi marah, jdi tambah syg hmm",ricco
Anger,mau marah bgt anjingg ini dr kmrn mau ngeluarin kecoa 1 susah bgtt kabur mulu,ricco
Anger,lepaskanlah hati dan pikiranku dari keterikatan yang menjadikanku mudah marah dan berkecil hati,ricco
Anger,paling benci kalo emak bapak udh ngomongin jodoh. im still fuckin 19,ricco
Anger,gue juga dibebasin dulu sama bapak mau main sampe jam berapa. tapi kalo sampe pagi ya tau diri aja. bapak ga marah yg was wes wos. tapi diem. ini mending ada yg ngingetin. karna sekarang ya taulah. gada tempat yg aman buat kaum hawa,ricco
Anger,emang dasar nya pada tolol semua yang komen begitu,ricco
Anger,"bodo amat anjrit bulan kemaren terakhir gue minjemin lo duit, itu 2,7jt gue balikin dulu bangsat",ricco
Anger,"kamu sih protes, jadi kena marah kan.",ricco
Anger,woilah pagi pagi bikin emosi anjir,ricco
Anger,"sek pagi wes emosi, udaah mau 3 hari gabisa login.",ricco
Anger,"balas dendam, biar yakin kl suami istri bs saling nutup aib",ricco
Anger,dia pasti ngerasa bersalah banget sama sone dasar agensi bangsat,ricco
Anger,"gua bangun-bangun jam 6:45, panik bat anjir. udah siap-siap mau ngga mandi kesekolah, eh ternyata hari ini libur gegara guru ada yang meninggal. bangsat emang. udah panik bat anjir",ricco
Anger,wkwkwk iya bener2 emosi kalau lihat nino dibanding irvan wkwk dengan ketidak tahu diri dan magadirnya tuh buat gedeg,ricco
Anger,"emosi juga tgk byk post dr owner yg kematian kucing akibat virus parvo. bkn emosi sebak, emosi nak marah. tolonglah vaksin kucing. dulu aku taktahu juga pntgnya vaksin utk kucing",ricco
Anger,pagi2 dah emosi,ricco
Anger,hidup di negara isinya kenthu doang bangsat,ricco
Anger,bersin dikit gw parno pengen swab astaga benci bgt omicron bikin idup ga tenang,ricco
Anger,drtd absen harus emosi dulu baru sidik jari benar2 kebaca,ricco
Anger,gue benci banget sama mantan,ricco
Anger,"yg dari kota sebelah kena penjara 8 bulan denda nya 20 jt gegara kerumunan lah yg ini??..kok bisa ya, maaf sya org biasa yg bodoh gak ngerti..atau jangan2 sya ini yg dibodoh2in ama yg beginian ya?",ricco
Anger,"halah, ntar pas gw jawab, gw dikatain nyontek gugel lagi, jawab salah ga jawab salah. oalah, angel ancen lek wes debat karo banci tolol koyok ngene, aku seh isin wakak",ricco
Anger,emang bener bangsat,ricco
Anger,"yang komen buruk ini beneran ada masalah sama otaknya kayaknya, tolol banget. .",ricco
Anger,ini rcpc ga ada kabar comeback? lim sudah waktunya tolol,ricco
Anger,"punya gasi lo temen yang dateng pas butuh doang, giliran kita yang butuh dia malah ngilang kek diculik setan. pagi pagi dh buat emosi aja anjingggggggg",ricco
Anger,"kenapa bisa ada orang terserah terserah sih cape anjg, lo kalau ditanya jawab dong iya atau engga, mau atau engga, yaallah emosi sy",ricco
Anger,pagi pagi udah emosi gara gara baca 2ha,ricco
Anger,"ini klo gue isiin kyk gini bisa2 abis di comot ponakan gue trus di bagiin ke temen2 nya, baik nyerempet bego dia",ricco
Anger,lo benci jamet sih sebenernya bukan pesepeda motor,ricco
Anger,bangsat!,ricco
Anger,"wanita ini pamer ogah beri tip ke pelayan, ternyata balas dendam karena pernah jadi korban ghosting",ricco
Anger,"simpanse memiliki kecerdasan yg mirip dgn manusia - mampu menampilkan berbagai emosi, mengenali diri sendiri di cermin dll. juga dpt belajar bahasa isyarat utk berkomunikasi dgn manusia. bijimane dgn masih bodoh & betah jd jongos peng peng oligarki n cukong",ricco
Anger,gatau lg gaada lg tempat buat lo curhat gada lg tempat buat lo cerita karna satusatunya tempat udah lo sia siain tolol,ricco
Anger,otak kaum lo yg tolol. pake sumber yg nasional drun.,ricco
Anger,"i ship both tho, tapi kalo gatekeeping itu tolol",ricco
Anger,bagus tapi mau marah,ricco
Anger,"""semua harus di bayar dengan balas dendam"" -sasuke uchiha",ricco
Anger,terlampau taksub pun susah ended up nampak macam orang bodoh,ricco
Anger,ho'oh kalo aku malah makin jengkel,ricco
Anger,"nonton pilem, antagonisnya ngeselin, ""benci banget gue lihat muka lo, jijik pengen gue ludahin.""",ricco
Anger,"halah bacot mulu nih si tua tolol, jawab dlu org panteis tuh harus kek gimana, pengertian panteis yg ga nyontek gugel tuh gimana, kok jauh banget ampe ke ui/ugm. ini kita lagi bahas apaan sih? kok makin ngalor ngidul gegara kamu. jgn baper gegara cewe viktor, malu ama tytyd",ricco
Anger,"manusia bodoh, sm anak kecil aja begitu. kalo gk suka yaudah tinggal skip. jgn rasis gitu, hadeehh setan setan, itu yg komentar pasti lebih serem dri setan",ricco
Anger,lagi marah,ricco
Anger,"knp au yg ak baca masi pd on going, aku kesal",ricco
Anger,"kalo aku marah, ngambek, kalo aku bls/jwbnya singkat2 & akhirnya cuekin kamu. itu artinya aku pengen kamu peka, perhatian & perduli.",ricco
Anger,"goblok bin bodoh. kalau kamu ateis kamu akan memfollow akun2 sains, bukan perasan. bahkam dalam berbohong pun kamu bodoh sekali sekarang ngaku ateis? iya?",ricco
Anger,"mantep tri, gk kayak bank mandiri, gblk minta ampun ditanya beda orng jawabannya gakjelas dan muter muter, emang swasta didikannya beda ama didikan plat merah jikubiniu asli gedek bngt, pulsa habis bnyk cuma telp callcenter bodoh",ricco
Anger,tp kalo yg tbtb kata mba nya bilang mau putus sekolah ya ky nya bukan mak w aja yg marahh bapak w jg lebih marah lagi jgn lupa tetangga pun pastinya ikut bergonjang ganjing atas hidup ini wkwk,ricco
Anger,jangan bodoh merasa baik baik saja seakan tak perduli dasar bego,ricco
Anger,"itu tukang sate bego amat yaa! | kenapa emang ? | masa bara api dikipasin, sampe mampus jg gak bakal dingin | -__-",ricco
Anger,mending lo baca dm gue biar gue pagi2 tidak emosi,ricco
Anger,"nah kalo ini bukan pick me girl lagi, lebih ke tolol banget anjing girl",ricco
Anger,rich itu udah lama sekali rich ngehapus sebagian memorinyaa kaah? kek dia benci sekali memori ituu dan dia gamauu inget?,ricco
Anger,"saya gak habis pikir petani kita sudah dibeginikan tapi masih aja mau pilih yang itu lagi dan lagi. dikasih tau malah marah, kapan sadarnya??",ricco
Anger,bodoh apa petik2 nama aku,ricco
Anger,aku akan sentiasa akan bapak ang tu selagi aku tak dpt tumbuk muka dia tu bodoh ingt aku ni takdak muka ka selamani babi betui la kurang ajaq.,ricco
Anger,"cjr bangsat! perusak moral ! masih kecil udh ngajarin cinta""an, belum sunat aja sombong ! dah sono pergi kelaut aja ! cc : all comati",ricco
Anger,"kesel bangett apalagi d masukin ke grup ga jelas begini, rasanya emosi bgt, kenal jg enggak, hadeh.",ricco
Anger,"kenapa w benci bgt ptm di saat kayak gini, krn adek udah mulai ptm, dan dapet kabar temen2 sekolah nya pada sakit massal, banyak yg sakit, gatau apakah emang c word or not, yang jelas adek w juga tiba2 sakit dan ya w berasumsi awalnya dari sekolahnya",ricco
Anger,enak bgt bangsat bisa bisa nya di bilang flop,ricco
Anger,demi allah benci banget sama gwinam,ricco
Anger,"baru mau sedih kenapa close, endingnya bikin emosi. semoga hari lo senin terus",ricco
Anger,aku benci ppkn,ricco
Anger,benci bangett,ricco
Anger,bangun tdr liat fans mu pada marah marah taunya hadehh,ricco
Anger,bangsat w lagi nyanyi nyanyi di dapur ternyata ada orang luar yang liat dari pintu dapur,ricco
Anger,wordle 231 4/6 bego banget nebak huruf lain di percobaan ketiga,ricco
Anger,"iy anjink ngakakk sampe kudu menampar diri sendiri trs kek hidup lo, bego ",ricco
Anger,cape bgt bacain opini org tolol,ricco
Anger,"tlong jgn bikin emosi pagi-pagi, aku lg puasa",ricco
Anger,cuihh benci banget yg jualan agama basii,ricco
Anger,dih tolol,ricco
Anger,bener-bener kalau lagi emosi ga ada yang bisa kontrol. tapi ujungnya selalu ada yang ngalah duluan buat bilang maaf .,ricco
Anger,"blibet ini basictnya apa koq tiap hr bcra bodoh trs, seolah pekerjaan sipil gt aja spt sesuatu yg ndak mgkn bs dikerjakan, jokowi yg ktanya sarjana kehutanan sja bs bkin toll langit dn toll laut.",ricco
Anger,boleh ngomong bangsat gak sih? :) masih pagi uda emosi jiwa,ricco
Anger,"short au leejeno udh end, bikin emosi",ricco
Anger,bacot bangsat,ricco
Anger,tweet yang sangat menghadeuhkan.. *bego dipiara kagak beranak dodonk!!,ricco
Anger,marah ke,ricco
Anger,"astronomi? iya emg saya ngikutin, kamu emg tolol sih cuma menyimpulkan dr following akun saya, bener2 tolol. berarti saya bukan ateis dong gara2 ga follow akun ateis. gitu kan logika kamu? logika cacat pakar kok cacat",ricco
Anger,"yakan dia adeknya anjir?? gimana sih maksud lu anjir, masih pagi ini ya jangan buat emosi bgst.",ricco
Anger,bangsat dikira gue hidup cuma apa2 buat suami apa?? gila ya,ricco
Anger,"dulu marah marah, skrg diem aja terus marahnya ke yg dipercaya",ricco
Anger,anaknya jadiin model aja bund biar bisa balas dendam,ricco
Anger,masih pagi udah adaa aja yang menyalakan api emosi,ricco
Anger,"ajg ad aja yg bikin emosi baca gini pagi""",ricco
Anger,` aku udah sabar ya. gak marah-marah atau ngata-ngatain. jangan ngelunjak.,ricco
Anger,tolol aja yg ngeseriusin,ricco
Anger,"berkoar-koar sajalah yg kek gini sudah di sumpal pakai duit la diem la termasuk yg ngamuk-ngamuk di sebut jin buang anak, jin nya saja gak marah kok..yg manusianya ngamuk-ngamuk, sadarkah kalian itu sudah di provokasi woii ? di kampung saya jg ada tempat yg disebut gitu",ricco
Anger,"tbh pengin marah karena dia yg mendadak pake ikut masuk mobil. cuman yg ditakutin bukan diri sendiri sakit, tapi takutnya bawa penyakit ke orang rumah",ricco
Anger,marah.,ricco
Anger,"lebih marah aku, kenapa kamu make bangun",ricco
Anger,marah kat diri sendiri,ricco
Anger,pagi2 pasti emosi,ricco
Anger,benci banget gw sama yg jualan agama.. agama cuma topeng.,ricco
Anger,pagi-pagi udh dibikin emosi aja ama skuad ferrari.,ricco
Anger,"saya boong drmana? saya kan udh ngaku saya pemuja fall guys dr kemaren? saya bukan panteis. kamu lupa? dasar tua bangka najis. udah mabok agama, banci, gabisa ngacenk, pikun pula. jelasin deh letak boong saya dimana, palingan ntar ngatain saya cewe bego lagi, so disgusting",ricco
Anger,"gausah ngasih gua aturan diluar kemampuan gua, lu bukan siapa siapa bego.",ricco
Anger,iya ajgg ih benci bgt,ricco
Anger,"bikin emosi aja pagi""",ricco
Anger,"aku sudah pernah ""menonton"" kisah seperti ini sebelumnya, dan aku benci endingnya +-+",ricco
Anger,"emang paling bener pagi pagi gausah buka twitter, emosi anjg",ricco
Anger,ekspresif marah di tl iya ke temen juga iyaa,ricco
Anger,"dinamik socmed au joongdok gak jauh dari physical attack lahir batin. selamat pagi, saya bawa kisah kebodohan (fresh from the oven) seseorang yang memang pantas dikatain bego. ga sanggup lagi gua anjir.",ricco
Anger,oalah masi pagi sudah dibikin emosi.,ricco
Anger,kapan kau tdk lagi jadi penjilat.. manusia paling bego di indonesia adalah ruhut,ricco
Anger,pagi pagi dah rosak mood lah thial. nak orang tolong kau tak payah la marah marah elok orang ikhlas jadi terpaksa pulak halah.,ricco
Anger,"mls bgt, msh pagi ud ad aja yg bkin gondok hadehh emosi",ricco
Anger,lu paling susah di ayoin sih bangsat.,ricco
Anger,dijamin emosi,ricco
Anger,"tbtb dikirimin kuis tebak mana fotoku dan salah nebak, malah marah marah, kan ga keliatan",ricco
Anger,tinggal like aja kan bisa kok marah si,ricco
Anger,"jangan jadi orang tolol lah anjing, semua orang tau kalau lu ngelakuin salah semua orang tau kalau lu sampah lu bajingan jadi jangan ngarepin belas kasih dr orang yg udah lu kecewain",ricco
Anger,"kadang"" suka bingung ama cewe yg nyari sugar daddy pengennya yang baik,tulus,pengertian giliran di apa""in gamau ya itu bapak lu kan ada tolol kalo konteksnya sama",ricco
Anger,dgr suara org yg makannya ngecap asli emosi aink,ricco
Anger,yaallah kenapa sih pagi-pagi udah dibikin emosi aja please ini weekend tolonglah kalau mau pulang ya pulang aja kaga usah tanya-tanya gue kan gue juga jadi ikut mikir!,ricco
Anger,bodoh banggang tak sedaq dgn kediri sendiri tu org kata jenis tak reti nk bersyukur bg p la bnyk mna pun ttp takkan cukup nk ada hati pulak nk cantas aku bukan main bodoh banggang lagi habaq kta lani nk tukaq senang org tua takdak dh nanti semua aku potong nama,ricco
Anger,benci tau rasanya harus bertengkar sama perasaan diri sendiri,ricco
Anger,aduh benci ah last2 minit xnak hantar.,ricco
Anger,"tau elah tolol banget finishingnya busuk aslii padahal di lapangan nguasain pertandingan, nyeselkan absen trophy lagi aja musim ini mengcape bener lah",ricco
Anger,"mana katanya ngehargain keberadaan gue? kalo minta aja maunya diturutin, giliran gua minta gak diturutin. giliran gue marah gue juga yg salah hadeh yaallah",ricco
Anger,"lu tau seberapa gue keselnya? di shop gak ada sama sekali paketnya, harus cek history sama recommend for you baru keliatan. kan gak jelas bikin emosi pagi pagi benci bgt pake mytelkomsel gak jelas!!",ricco
Anger,dh fb kau unfollow alah bijak ingat aku bodoh,ricco
Anger,"si tolol udah tau crush nya ga ngerti bahasa inggris, malah ngode pake lagu western.",ricco
Anger,bodoh sekali anda liga spanyol nmr 1siapa?,ricco
Anger,dah la paksa paksa pastu nak marah,ricco
Anger,bangsat gue kayak orang gila ngegalauin cowo orang,ricco
Anger,nanti derang keluarkan la statement minta maaf dan senarai alasan bodoh tu. macam tak biasa.,ricco
Anger,emosi bgt liatnya,ricco
Anger,"pagi"" suka dh ad uwu uwu bangsat males in",ricco
Anger,"harusnya bisa lebih bijak, tapi efek booster dan kecapekan jadinya melu emosi deweeeeeeee. can't control my seellffff",ricco
Anger,bangsat tau aja lg lu dip,ricco
Anger,"masio jengkel maksimal. tapi tetep. ada ditengah-tengah. ada 2 kaki yg terus berusaha di seimbangkan. you did well sis, keep goin, cuma, lebih objektif dan bijak aja. jangan mau dibodohi 1 pihak. ini hidupmu, kamu berhak bahagia. jangan ga bahagia demi bikin orang lain bahagia.",ricco
Anger,"aku sbg yg pernah + juga berusaha utk tidak panik, aku kasih tau lah kalo temen2 yg lain hrs lgsg pada swab, antigen dulu aja blabla. ternyata, dia ngeprank doang. aku emosi dong disitu. dikeluarin lah semua stiker kata2 mutiara aku. aku marah2 di grup. krn ga lucu becandaanny",ricco
Anger,weekend ruined. haih penat la bodoh jadi supporter mu ni,ricco
Anger,"wkwkwk emang lo punya agama, benci banget sm yg berbau islam gitu",ricco
Anger,"jijik. kamu menjadi pembohong untuk menutupi fakta bahwa kamu ini, selain baperan, juga bodoh. ini adalah perbuatan paling menjijikkan yang dapat dilakukan manusia. ngaku panteis, bohong. ngaku ngikuti astronomi bohong. pembohong huek. ngaku anak ugm/ui?",ricco
Anger,bukan pick me tapi dijamin emosi,ricco
Anger,"kalo main tiktok bikin lu jadi orang tolol, gak beradab, gak tau toleransi better u stop main tiktok. hanya karna konten jadi kehilangan attitude",ricco
Anger,"lakik lo tuh cuma parasit doang, kaga kerja tapi nambah beban. cuma numpang idup doang tolol",ricco
Anger,haha fans aot marah gara2 kalah rank sama sono bisque doll,ricco
Anger,"ngimpi koq bikin emosi org .. bikin laper lg.. pokok'e maadyaaaaang.. sugeng enjing, happy weekend",ricco
Anger,"ruhut kader terbaik dlm hal menjilat..bego di pelihara, ga punya urat malu",ricco
Anger,baru kemarin ketemu spesies yang begini. mana dia ngomong dibesarin lagi suaranya sampe sekelas denger. aku balas lah emosi kali aku wak,ricco
Anger,kayaknya ini udah lama bangt gue nggak marah-marah abis baca ff..,ricco
Anger,dikira kaget bisa menyelesaikan masalah anggaran yg membengkak.. ?!,ricco
Anger,kaget doang ga guna banget,ricco
Anger,"kasian temen acara ultah, kmrn ditunda gara2 contact +, setelah ditunda banyak yg pamit maap ga bisa datang tanpa ngasih alesan. bilang aja congor2 tervaksin lu pada takut heboh season 3. sendirinya gak percaya keampuhan vaksin tapi nyuruh2 orang vaksin. gak lucu.",ricco
Anger,ngentott cacat kabeh toto kromone,ricco
Anger,malaysia ni. tokey besar la jadi payung orang politik. sebab tu nak kawal harga barang pun takut. nak tekan orang tengah tak berani. tokey besar bagi komisen banyak kat orang politik. subprojek dekat tokey besar. dapat komisen pun dah boleh kaya 7 keturunan,ricco
Anger,"iyalah ci aku yakin 100% pas aq ribut sama akun aja dia ada dm ngaku2 mantanku trus tujuannya apa coba kalau gk jualan cerita palsu dia, babikk bener orng itu , dan laporan buat si udah tak cabut tak suruh dia buka dm nya dlu yg ngaku2 mantanku, kesel",ricco
Anger,"profesor begini, saya resign dari kampus mendingan, bikin malu almameter, kesel",ricco
Anger,"jika kita tidak membangun apakah lebih kaya!? kalian khawatir indonesia akan dapat dana yg sangat besar dari timur tengah dll, mengawatirkan ya? bisa maju negara ini? sulit dibodohi.",ricco
Anger,lebay bgt anjir nangis smpe tersedu sedu kaya diapain org malu anjir,ricco
Anger,"palu kau kira kuli, pea",ricco
Anger,anjirr ini akun gilak bego dongo bikin gw kaget aja,ricco
Anger,"ini maksutnya malu shy apa malu ""palu"" sih?! yang jelas dong!!",ricco
Anger,ngeri kieu euy gg tilil idiot bego bodoh,ricco
Anger,gak kaget kalo tau pendukung gubernur kafir,ricco
Anger,"rakyat sudah ribut dari kemarin, lalu dpr baru kaget sekarang. mereka digaji dengan uang rakyat kemarin ngapain aja? bukannya dpr harusnya check balances? Bikin eksmosi",ricco
Anger,udah deh ngaku aja siapa yang mbeking nih bupati. ga takut dihisab panitia hari akhir tah?,ricco
